trade_date,ts_code,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio_x,ma5,ma_v_5,ma20,ma_v_20,ma50,ma_v_50,close_y,turnover_rate_f,volume_ratio_y,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount,annualD,end_date,total_share,cap_rese,undistr_porfit,money_cap,trad_asset,accounts_receiv,inventories,amor_exp,total_cur_assets,fix_assets,intan_assets,deriv_assets,total_assets,lt_borr,st_borr,acct_payable,total_cur_liab,total_hldr_eqy_exc_min_int,comp_type,basic_eps,diluted_eps,total_revenue,total_cogs,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,ebit_x,ebitda_x,rd_exp,workers_welfare,net_profit,n_cashflow_act,n_cashflow_inv_act,stot_cash_in_fnc_act,free_cashflow,depr_fa_coga_dpba,amort_intang_assets,decr_inventories,end_bal_cash,eps,dt_eps,total_revenue_ps,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,daa,ebit_y,ebitda_y,fcff,fcfe,netdebt,networking_capital,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roa,roic,debt_to_assets,assets_to_eqt
20190514,000001.SZ,12.2,12.75,12.16,12.49,12.3,0.19,1.5447,1182598.19,1477008.362,0.6887,1.07,12.446,1129903.496,13.5845,1237823.6995,13.144,1251773.3194,12.49,1.6378,1.07,8.3548,0.9437,1.77,1.0889,21445843.7961,21445638.2195,165590,20648.67,228195,28544.39,368083,45878.52,344729,42993.33,377918,47192.08,411401,51386.16,271008,33981.46,198273,24776.85,168281,21155.84,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190513,000001.SZ,12.33,12.54,12.23,12.3,12.68,-0.38,-2.9968,741917.79,916213.719,0.4321,0.54,12.538,1107915.54,13.637,1211461.621,13.1422,1267701.6332,12.3,1.0275,0.54,8.2277,0.9293,1.743,1.1057,21119605.9802,21119403.5308,209900,25895.78,81650,10089.11,241734,29859.88,197239,24354.79,178731,22084.03,211108,26072.96,108659,13424.88,249028,30747.72,-203870,-25089.88,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190510,000001.SZ,12.34,12.75,12.1,12.68,12.16,0.52,4.2763,1192399.08,1489975.624,0.6945,0.87,12.652,1381265.55,13.7085,1221722.4845,13.1402,1293214.176,12.68,1.6514,0.87,8.4819,0.958,1.7969,1.0726,21772081.6121,21771872.9082,185605,23153.81,280606,35158.52,309366,38603.09,343450,42952.13,386910,48397.76,289997,36228.7,310518,38842.79,278346,34658.1,163134,20642.3,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190509,000001.SZ,12.52,12.58,12.05,12.16,12.6,-0.44,-3.4921,1557151.61,1904905.488,0.9069,1.24,12.886,1366099.788,13.765,1201169.1495,13.1376,1325864.8948,12.16,2.1566,1.24,8.134,0.9187,1.7232,1.1184,20879220.2211,20879020.076,333307,40719.87,136227,16666.89,478654,58534.53,277185,33915.58,449279,55017.99,532628,65203.35,295762,36200.01,610963,74686.59,-253547,-31001.4,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190508,000001.SZ,12.72,12.91,12.5,12.6,12.95,-0.35,-2.7027,975450.81,1236655.982,0.5681,0.77,13.274,1260808.616,13.855,1210470.379,13.1252,1318402.8184,12.6,1.3509,0.77,8.4283,0.952,1.7855,1.0794,21634718.3212,21634510.934,209137,26502.93,139288,17695.58,276428,35035.98,243255,30856.37,279694,35453.86,302664,38350.32,210191,26672.7,290244,36763.2,-109861,-13821.95,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190507,000001.SZ,13.03,13.09,12.72,12.95,12.87,0.08,0.6216,1072658.41,1386247.078,0.6247,0.84,13.512,1267602.702,13.918,1263416.0885,13.1004,1313978.7318,12.95,1.4856,0.84,8.6625,0.9784,1.8351,1.0502,22235682.719,22235469.571,204299,26358.19,130693,16908.21,322277,41623.26,277739,35893.41,309825,40033.5,341132,44127.88,236258,30609.46,323094,41694.92,10518,1502.87,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190506,000001.SZ,13.1,13.35,12.71,12.87,13.85,-0.98,-7.0758,2108667.84,2742409.411,1.2281,1.7,13.748,1275366.294,13.9425,1249428.9575,13.0696,1309178.161,12.87,2.9204,1.7,8.609,0.9724,1.8238,1.0567,22098319.428,22098107.5969,413954,53758.21,178635,23160.56,554662,72030.72,519212,67365.99,589865,76698.65,706791,91857.94,550187,71752.89,704030,91855.99,-93114,-12081.41,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190430,000001.SZ,13.99,14.05,13.59,13.85,14.1,-0.25,-1.773,1116570.27,1542958.577,0.6503,0.92,14.062,1243577.452,13.967,1199014.7675,13.0376,1292422.445,13.85,1.5464,0.92,9.2645,1.0464,1.9627,0.9819,23781019.7419,23780791.7806,201251,27795.21,101044,13981.87,326492,45123.67,277112,38356.99,340445,47060.56,459968,63567.07,248382,34316.32,278448,38389.82,-126174,-17272.11,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190429,000001.SZ,13.9,14.33,13.86,14.1,13.79,0.31,2.248,1030695.75,1450714.134,0.6003,0.81,14.106,1208400.866,13.9335,1240756.3135,12.9878,1295201.4838,14.1,1.4274,0.81,9.4317,1.0653,1.9981,0.9645,24210280.0261,24210047.9499,134693,18956.82,156423,22035.19,290988,40917.04,287530,40467.47,332050,46736.29,351094,49442.54,272965,38461.15,235649,33126.11,165670,23486.33,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190426,000001.SZ,14.08,14.25,13.7,13.79,14.13,-0.34,-2.4062,1009421.24,1407987.365,0.5879,0.77,14.116,1266716.496,13.8695,1272696.8495,12.9248,1296590.118,13.79,1.398,0.77,9.2244,1.0419,1.9542,0.9862,23677997.2737,23677770.3,205560,28667.85,108666,15179.65,322329,44954.53,250204,34955.57,310352,43300.3,346088,48286.4,171150,23871.71,304434,42372.77,-159668,-22084.04,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190425,000001.SZ,14.38,14.64,14.13,14.13,14.44,-0.31,-2.1468,1111476.37,1597895.217,0.6473,0.93,14.304,1314039.466,13.791,1258849.1595,12.874,1293785.397,14.13,1.5393,0.93,9.4518,1.0676,2.0024,0.9625,24261791.2602,24261558.6902,166642,23909.35,128441,18509.45,287800,41332.13,280640,40373.63,371005,53306.04,379829,54619.75,286029,41241.88,322567,46286.57,-35055,-4702.21,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190424,000001.SZ,14.45,14.6,14.16,14.44,14.07,0.37,2.6297,1949723.63,2811131.027,1.1355,1.94,14.346,1193153.252,13.7035,1249416.681,12.819,1294303.1844,14.44,2.7002,1.94,9.6592,1.091,2.0463,0.9418,24794074.0125,24793836.3402,152740,21981.56,214580,30962.87,419537,60403.39,444757,64130.34,689609,99462.32,676211,97365.39,687606,99232.38,613944,88621.05,43535,6521.68,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190423,000001.SZ,14.1,14.2,13.97,14.07,14.15,-0.08,-0.5654,940687.34,1326465.625,0.5479,0.73,14.328,1004030.5,13.5865,1198700.163,12.754,1274507.4498,14.07,1.2361,0.73,9.7344,1.0977,2.0699,0.9666,24158768.792,24158537.2096,147623,20805.36,106656,15042.39,247143,34841.02,218905,30866.61,324208,45723.92,292822,41294.22,221713,31276.08,322304,45443.17,-114919,-16131.29,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190422,000001.SZ,14.6,14.84,14.08,14.15,14.73,-0.58,-3.9375,1322273.9,1899850.004,0.7701,0.99,14.43,1291768.068,13.4885,1210659.959,12.6968,1271732.4356,14.15,1.7375,0.99,9.7897,1.1039,2.0816,0.9611,24296132.0829,24295899.1838,252230,36100.66,126778,18198.56,315719,45290.53,284354,40902.79,316903,45628.5,444244,63931.6,437422,62965.13,466898,66951.87,-358612,-51259.47,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190419,000001.SZ,14.45,14.8,14.3,14.73,14.34,0.39,2.7197,1246036.09,1814875.936,0.7257,1.01,14.338,1334091.424,13.4105,1180221.367,12.6378,1265572.359,14.73,1.6373,1.01,10.191,1.1492,2.167,0.9233,25292015.9421,25291773.4966,140029,20343.2,184895,26960.34,251185,36496.92,310328,45194.78,348657,50758.64,420931,61273.4,506179,73890.55,329896,48060.8,225754,33259.0,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190418,000001.SZ,14.3,14.37,14.11,14.34,14.35,-0.01,-0.0697,507045.3,721908.8,0.2953,0.4,14.076,1239749.134,13.3085,1160926.6025,12.5652,1257284.0922,14.34,0.6663,0.4,9.9212,1.1187,2.1096,0.9484,24622369.8988,24622133.8725,101507,14440.16,88157,12563.32,163522,23274.38,139926,19940.64,134212,19116.65,149607,21302.64,107804,15359.59,129355,18384.19,-65354,-9244.61,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190417,000001.SZ,14.42,14.59,14.23,14.35,14.58,-0.23,-1.5775,1004109.87,1443493.493,0.5848,0.8,13.916,1269411.398,13.229,1182074.1565,12.4974,1261383.2064,14.35,1.3194,0.8,9.9281,1.1195,2.1111,0.9477,24639540.3102,24639304.1193,174895,25127.54,130497,18770.83,270663,38899.37,269095,38687.46,334294,48060.19,287061,41301.03,198428,28555.13,291625,41882.91,-129620,-18492.79,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190416,000001.SZ,13.67,14.58,13.55,14.58,13.69,0.89,6.5011,2379375.18,3379550.307,1.3858,2.54,13.792,1258016.436,13.151,1179728.486,12.4304,1257833.631,14.58,3.1265,2.54,10.0872,1.1375,2.1449,0.9328,25034459.7716,25034219.795,172303,24342.58,387821,55295.56,461466,65211.94,614701,87271.54,759859,107697.36,682955,96762.57,985746,140702.8,693898,98625.01,746045,106267.42,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190415,000001.SZ,13.72,14.09,13.66,13.69,13.42,0.27,2.0119,1533890.68,2134708.981,0.8933,1.56,13.638,938407.876,13.0675,1135082.467,12.3576,1230964.3234,13.69,2.0155,1.56,9.4715,1.068,2.014,0.9934,23506293.1601,23506067.8322,132639,18389.8,239126,33262.24,361867,50261.39,349533,48601.36,439771,61172.75,412639,57388.75,599614,83646.81,532592,74218.4,177897,25021.63,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190412,000001.SZ,13.49,13.59,13.21,13.42,13.54,-0.12,-0.8863,774324.64,1035139.673,0.451,0.63,13.692,980264.98,13.008,1110658.2345,12.3038,1242453.7468,13.42,1.0175,0.63,9.2847,1.047,1.9743,1.0134,23042692.0532,23042471.1694,139881,18695.23,79698,10671.39,270140,36125.58,192709,25808.25,204516,27332.0,252022,33695.88,159788,21361.08,249896,33338.38,-103703,-13799.24,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190411,000001.SZ,13.73,13.96,13.49,13.54,13.73,-0.19,-1.3838,655356.62,897382.236,0.3817,0.52,13.78,1232273.052,12.9585,1124815.3975,12.2458,1240552.0716,13.54,0.8611,0.52,9.3677,1.0563,1.9919,1.0044,23248736.9896,23248514.1306,113932,15553.84,87374,11967.48,188107,25746.02,179735,24615.29,218424,29941.97,220913,30261.4,134893,18496.25,167335,22893.92,-47514,-6424.41,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190410,000001.SZ,13.75,13.88,13.4,13.73,13.81,-0.08,-0.5793,947135.06,1289475.602,0.5516,0.73,13.76,1259784.886,12.9,1155518.9245,12.182,1238202.4718,13.73,1.2445,0.73,9.4991,1.0712,2.0199,0.9905,23574974.8055,23574748.8193,160635,21822.04,107870,14709.2,287903,39154.92,218396,29760.86,308919,42100.84,314040,42774.12,189678,25869.6,306829,41703.22,-95691,-12877.19,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190409,000001.SZ,13.87,13.98,13.75,13.81,13.96,-0.15,-1.0745,781332.38,1080549.202,0.4551,0.51,13.686,1290434.682,12.8315,1178751.9175,12.113,1227748.042,13.81,1.0267,0.51,9.5545,1.0774,2.0316,0.9848,23712338.0964,23712110.7935,145162,20070.91,92486,12798.17,202377,27984.89,177157,24507.84,249649,34538.12,346388,47888.5,184144,25460.89,165302,22860.29,-93035,-12776.61,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190408,000001.SZ,13.9,14.43,13.72,13.96,13.86,0.1,0.7215,1743176.2,2464536.241,1.0152,1.15,13.56,1524448.444,12.757,1197567.837,12.0436,1225308.5096,13.96,2.2906,1.15,9.6583,1.0891,2.0537,0.9742,23969894.2669,23969664.4951,185177,26070.26,203206,28732.71,434510,61260.81,402465,56869.84,547750,77396.25,575625,81262.64,575739,81726.09,561880,79588.23,-30076,-3786.99,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
